run_id,asset_id,technical_name,source_ref,column_names_text,column_value_semantics_text,y_true,y_pred,y_pred_alt,confidence_score,confidence_margin,uncertainty_entropy,confidence_band,is_error,is_other_pred,is_borderline,is_rare_pred,is_rare_true,review_priority
5,1145475,PTARCHBATCHNUM,PS_PTARCHBATCHNUM,PTBATCH_NUM,PTBATCH_NUM:quantity,Other,Other,IT & Sécurité,0.9986437,0.9972989,0.0053419406,high,0,True,False,False,False,60.14000000059605
5,1048451,SYSADM.PS_NAME_SUFFIX_TBL,PS_NAME_SUFFIX_TBL,DESCR | DESCRSHORT | NAME_SUFFIX,DESCR:label | DESCRSHORT:label | NAME_SUFFIX:label,Other,Other,RH,0.99866724,0.9974088,0.0054130796,high,0,True,False,False,False,60.12999999523163
5,1121689,GM_SPNSR,PS_GM_SPNSR,CFDA_NBR | COST_LIV_INCR_PCT | CUST_ID | EMAILID | FA_SPNSR_BASE_ID | FOREIGN_FLAG | GM_DEL_LOC_REFS_SW | GM_FEDERAL_FLAG | GM_LOC_SPONSOR_ID | GRANTS_SPONSOR_FLG | LOC_INDICATOR | REPORTS_TO_SPONSOR | SETID | SPNSR_LEVEL | SPNSR_PROGRAM | SPNSR_TYPE | URL | US_FLAG_CARRIER,CFDA_NBR:quantity | COST_LIV_INCR_PCT:percentage_or_rate | CUST_ID:identifier | EMAILID:label | FA_SPNSR_BASE_ID:identifier | FOREIGN_FLAG:flag | GM_DEL_LOC_REFS_SW:label | GM_FEDERAL_FLAG:flag | GM_LOC_SPONSOR_ID:identifier | GRANTS_SPONSOR_FLG:label | LOC_INDICATOR:label | REPORTS_TO_SPONSOR:label | SETID:label | SPNSR_LEVEL:label | SPNSR_PROGRAM:label | SPNSR_TYPE:classification | URL:url | US_FLAG_CARRIER:flag,Other,Other,IT & Sécurité,0.9986719,0.99811697,0.0060441433,high,0,True,False,False,False,60.12999999523163
5,1065983,SYSADM.PS_PSDMT_SRCHS_AUX,PS_PSDMT_SRCHS_AUX,BUSINESS_UNIT | CURRENCY_CD | DECIMALPOS | FIELDLABEL | FIELDNAME | FIELDNUM | FIELDTYPE | FIELDVALUE_AMT1 | FIELDVALUE_AMT2 | FIELDVALUE_CHAR1 | FIELDVALUE_CHAR2 | FIELDVALUE_DEC1 | FIELDVALUE_DEC2 | FIELDVALUE_DT1 | FIELDVALUE_DT2 | FIELDVALUE_NUM1 | FIELDVALUE_NUM2 | LENGTH | PSDMT_LOPER_CHAR | PSDMT_LOPER_DATE | PSDMT_LOPER_NUM | PSDMUNIT_FIELDSEQ | PSDMUNIT_ID | PS_OWNER | SETID | UPPER_SW | USER_DEFINED,BUSINESS_UNIT:label | CURRENCY_CD:label | DECIMALPOS:quantity | FIELDLABEL:label | FIELDNAME:label | FIELDNUM:quantity | FIELDTYPE:quantity | FIELDVALUE_AMT1:quantity | FIELDVALUE_AMT2:quantity | FIELDVALUE_CHAR1:label | FIELDVALUE_CHAR2:label | FIELDVALUE_DEC1:quantity | FIELDVALUE_DEC2:quantity | FIELDVALUE_DT1:date_or_timestamp | FIELDVALUE_DT2:date_or_timestamp | FIELDVALUE_NUM1:quantity | FIELDVALUE_NUM2:quantity | LENGTH:quantity | PSDMT_LOPER_CHAR:label | PSDMT_LOPER_DATE:label | PSDMT_LOPER_NUM:quantity | PSDMUNIT_FIELDSEQ:quantity | PSDMUNIT_ID:identifier | PS_OWNER:label | SETID:label | UPPER_SW:label | USER_DEFINED:user_identifier,Other,Other,Finance & Contrôle,0.9986725,0.99802196,0.006000165,high,0,True,False,False,False,60.12999999523163
5,1067117,SYSADM.PS_PTIASPPKGCATS,PS_PTIASPPKGCATS,PTIASPPKGGUID | PTIASPSELECTAVDCAT | PTIASPSELECTCR | PTIASPSELECTCR2 | PTIASPSELECTDOC | PTIASPSELECTINST | PTIASPSELECTPI | PTIASPSELECTPOSTED | PTIASPSELECTPRDFML | PTIASPSELECTPRI | PTIASPSELECTPROD | PTIASPSELECTPSTREQ | PTIASPSELECTSTDCAT | PTIASPSELECTTAX | PTIASPSELECTTRANS | PTIASPSELECTUPG,PTIASPPKGGUID:label | PTIASPSELECTAVDCAT:label | PTIASPSELECTCR:label | PTIASPSELECTCR2:label | PTIASPSELECTDOC:label | PTIASPSELECTINST:label | PTIASPSELECTPI:label | PTIASPSELECTPOSTED:label | PTIASPSELECTPRDFML:label | PTIASPSELECTPRI:label | PTIASPSELECTPROD:label | PTIASPSELECTPSTREQ:label | PTIASPSELECTSTDCAT:label | PTIASPSELECTTAX:label | PTIASPSELECTTRANS:label | PTIASPSELECTUPG:label,Other,Other,IT & Sécurité,0.99868023,0.9974147,0.005313726,high,0,True,False,False,False,60.12999999523163
5,1030291,SYSADM.PS_EODP_SQR_REF,PS_EODP_SQR_REF,EODP_SQR_NAME | FIELDNAME | RECNAME,EODP_SQR_NAME:label | FIELDNAME:label | RECNAME:label,Other,Other,IT & Sécurité,0.9986823,0.9973737,0.0052000512,high,0,True,False,False,False,60.12999999523163
5,1145417,PTAI_QUES_LIST,PS_PTAI_QUES_LIST,PTAI_LIST_ID | PTAI_QUES_HELP | PTAI_QUESTION | PTAI_QUESTION_ID,PTAI_LIST_ID:identifier | PTAI_QUES_HELP:label | PTAI_QUESTION:label | PTAI_QUESTION_ID:identifier,Other,Other,IT & Sécurité,0.9986827,0.99737,0.0051857913,high,0,True,False,False,False,60.12999999523163
5,1092769,BOOK_DEFN_LANG,PS_BOOK_DEFN_LANG,BOOK | COMMENTS | DESCR | LANGUAGE_CD | SETID,BOOK:label | COMMENTS:label | DESCR:label | LANGUAGE_CD:label | SETID:label,Other,Other,Finance & Contrôle,0.99869186,0.9975138,0.005421552,high,0,True,False,False,False,60.12999999523163
5,1130232,NET_EXCL_PRM_CF,PS_NET_EXCL_PRM_CF,APPLICATION_ID | CHARTFIELD | CHARTFIELD_VALUE | EFFDT | EXCLUSION_ID | SETID,APPLICATION_ID:identifier | CHARTFIELD:label | CHARTFIELD_VALUE:label | EFFDT:date_or_timestamp | EXCLUSION_ID:identifier | SETID:label,Other,Other,Finance & Contrôle,0.9986957,0.99768674,0.0055407574,high,0,True,False,False,False,60.12999999523163
5,1030219,SYSADM.PS_EODI_XFRREG_LNG,PS_EODI_XFRREG_LNG,DESCR | EODI_XFR_PROC_ID | LANGUAGE_CD,DESCR:label | EODI_XFR_PROC_ID:identifier | LANGUAGE_CD:label,Other,Other,IT & Sécurité,0.99869686,0.9974329,0.0052169645,high,0,True,False,False,False,60.12999999523163
5,1112410,EO_DSCONTMAP,PS_EO_DSCONTMAP,DSMAPNAME | DSSRCHID,DSMAPNAME:label | DSSRCHID:label,Other,Other,IT & Sécurité,0.9987017,0.99741155,0.0051322263,high,0,True,False,False,False,60.12999999523163
5,1030036,SYSADM.PS_EOCM_SOFF_ATTCH,PS_EOCM_SOFF_ATTCH,EFFDT | EFF_STATUS | EOCM_ACCESS_ID | EOCM_CATALOG_ID | EOCM_EPRO_FILENAME | EOCM_FILEEXTENSION | EOCM_FILEPATH | EOCM_OFFER_ID | EOCM_SUP_OFFER_SKU | SETID,EFFDT:date_or_timestamp | EFF_STATUS:status | EOCM_ACCESS_ID:identifier | EOCM_CATALOG_ID:identifier | EOCM_EPRO_FILENAME:label | EOCM_FILEEXTENSION:label | EOCM_FILEPATH:label | EOCM_OFFER_ID:identifier | EOCM_SUP_OFFER_SKU:label | SETID:label,Other,Other,IT & Sécurité,0.9987082,0.99746466,0.0051958337,high,0,True,False,False,False,60.12999999523163
5,1105982,ECINMAPFLD,PS_ECINMAPFLD,DAY_LEN | DAY_START | DECIMALPOS | DELIMIT_DATE | DESCR | ECCONVERTCD | ECFILEROWID | ECFLDSPECIALCD | ECMAPID | ECROWIDVALUE | ECSTARTPOS | ECTPCVTID | FIELDNAME | FIELDTYPE | FLEX_DATE | LENGTH | MONTH_LEN | MONTH_START | SEQNO | YEAR_LEN | YEAR_START,DAY_LEN:quantity | DAY_START:quantity | DECIMALPOS:quantity | DELIMIT_DATE:label | DESCR:label | ECCONVERTCD:label | ECFILEROWID:label | ECFLDSPECIALCD:label | ECMAPID:label | ECROWIDVALUE:label | ECSTARTPOS:quantity | ECTPCVTID:label | FIELDNAME:label | FIELDTYPE:quantity | FLEX_DATE:label | LENGTH:quantity | MONTH_LEN:date_part | MONTH_START:date_part | SEQNO:quantity | YEAR_LEN:date_part | YEAR_START:date_part,Other,Other,IT & Sécurité,0.99871004,0.9974385,0.005134479,high,0,True,False,False,False,60.12999999523163
5,1090900,BI_AW_XREF,PS_BI_AW_XREF,BUSINESS_UNIT | COMMENTS | EOAWDEFN_ID | EOAWDTTM_MODIFIED | EOAWPARENT_THREAD | EOAWPRCS_ID | EOAWREQUESTOR_ID | EOAWTHREAD_ID | EOAWTHREAD_STATUS | INVOICE | ORIGINATORID | RECNAME,BUSINESS_UNIT:label | COMMENTS:label | EOAWDEFN_ID:identifier | EOAWDTTM_MODIFIED:technical_timestamp | EOAWPARENT_THREAD:quantity | EOAWPRCS_ID:identifier | EOAWREQUESTOR_ID:identifier | EOAWTHREAD_ID:identifier | EOAWTHREAD_STATUS:status | INVOICE:label | ORIGINATORID:label | RECNAME:label,Other,Other,IT & Sécurité,0.9987127,0.9980027,0.00556031,high,0,True,False,False,False,60.12999999523163
5,1073497,SYSADM.PS_SF224_1220_DEFN,PS_SF224_1220_DEFN,EFFDT | EFF_STATUS | SETID,EFFDT:date_or_timestamp | EFF_STATUS:status | SETID:label,Other,Other,Finance & Contrôle,0.99871826,0.997669,0.005491354,high,0,True,False,False,False,60.12999999523163
5,1140726,PRODCTLG_PGRP,PS_PRODCTLG_PGRP,CATALOG_NBR | DATETIME_ADDED | EFFDT | LAST_MAINT_OPRID | LASTUPDDTTM | PRODUCT_GROUP | SETID,CATALOG_NBR:quantity | DATETIME_ADDED:date_or_timestamp | EFFDT:date_or_timestamp | LAST_MAINT_OPRID:user_identifier | LASTUPDDTTM:date_or_timestamp | PRODUCT_GROUP:label | SETID:label,Other,Other,IT & Sécurité,0.998719,0.9979346,0.0058076633,high,0,True,False,False,False,60.12999999523163
5,1005049,SYSADM.PS_ALTACCT_EDR,PS_ALTACCT_EDR,ALTACCT | DTTM_STAMP | EFFDT | INEFFDT | OPRID_LAST_UPDT | SETID,ALTACCT:label | DTTM_STAMP:technical_timestamp | EFFDT:date_or_timestamp | INEFFDT:date_or_timestamp | OPRID_LAST_UPDT:user_identifier | SETID:label,Other,Other,IT & Sécurité,0.9987202,0.9975919,0.0053466912,high,0,True,False,False,False,60.12999999523163
5,1129194,MCFAGENTBUDDY,PS_MCFAGENTBUDDY,MCFBUDDY | MCFUQAGENTID,MCFBUDDY:label | MCFUQAGENTID:label,Other,Other,IT & Sécurité,0.9987242,0.9976572,0.0053422074,high,0,True,False,False,False,60.12999999523163
5,1153845,RS_SHFT_DTL_LNG,PS_RS_SHFT_DTL_LNG,DESCR | LANGUAGE_CD | SETID | SHIFT_ID,DESCR:label | LANGUAGE_CD:label | SETID:label | SHIFT_ID:identifier,Other,Other,IT & Sécurité,0.9987334,0.9980474,0.00573813,high,0,True,False,False,False,60.12999999523163
5,1112030,EODI_APTREG_LNG,PS_EODI_APTREG_LNG,DESCR | EODI_APT_PROC_ID | LANGUAGE_CD,DESCR:label | EODI_APT_PROC_ID:identifier | LANGUAGE_CD:label,Other,Other,IT & Sécurité,0.9987365,0.99754655,0.005143758,high,0,True,False,False,False,60.12999999523163
5,1036073,SYSADM.PS_FO_SRC_CSTSR_WS,PS_FO_SRC_CSTSR_WS,BUSINESS_UNIT | COMBINED_SRCH_FLD | COMBINED_SRCH_REF | COMP_OPERATOR | FIELDNAME | FIELDTYPE | FO_SRCH_FLD_VAL | MTCH_COL_ID | ORDERNO | PROMPTED_SELECT | SELECT_DT | SO_ID | SO_LINE | SRCH_CATEGORY | SRCH_PREF_REQ | SRCH_RESUME | VERITY_FIELD,BUSINESS_UNIT:label | COMBINED_SRCH_FLD:label | COMBINED_SRCH_REF:reference_identifier | COMP_OPERATOR:label | FIELDNAME:label | FIELDTYPE:quantity | FO_SRCH_FLD_VAL:label | MTCH_COL_ID:identifier | ORDERNO:quantity | PROMPTED_SELECT:label | SELECT_DT:date_or_timestamp | SO_ID:identifier | SO_LINE:quantity | SRCH_CATEGORY:classification | SRCH_PREF_REQ:label | SRCH_RESUME:label | VERITY_FIELD:label,Other,Other,IT & Sécurité,0.9987385,0.9979073,0.0054866844,high,0,True,False,False,False,60.12999999523163
5,1129199,MCFAGENTURLS,PS_MCFAGENTURLS,MCFUQAGENTID | MCFURL | MCFURLDESCR | MCFURLNAME,MCFUQAGENTID:label | MCFURL:label | MCFURLDESCR:label | MCFURLNAME:label,Other,Other,IT & Sécurité,0.99873924,0.9974988,0.005041818,high,0,True,False,False,False,60.12999999523163
5,1101957,CUST_DATA_FIELD,PS_CUST_DATA_FIELD,ACTIVE_FLG | ACV_FIELD_VAL_FUNC | APPCLASSID | AR_DESCR | DATA_CATEGORY | DATA_FIELD_ID | DATA_FIELD_TYPE | DATA_ITEM_ID | DATA_ITEM_VAL_TYPE | DEFINITION_TEXT | DEFN_LOCKED_FLG | PACKAGEROOT | PARAM_VALUE | QUALIFYPATH | STRING_TEXT | SYS_DEFINED_FLAG | USER_CLICKABLE_FLG | VALUE_ROLLUP_FLG,ACTIVE_FLG:flag | ACV_FIELD_VAL_FUNC:label | APPCLASSID:label | AR_DESCR:label | DATA_CATEGORY:classification | DATA_FIELD_ID:identifier | DATA_FIELD_TYPE:classification | DATA_ITEM_ID:identifier | DATA_ITEM_VAL_TYPE:classification | DEFINITION_TEXT:label | DEFN_LOCKED_FLG:label | PACKAGEROOT:label | PARAM_VALUE:label | QUALIFYPATH:label | STRING_TEXT:label | SYS_DEFINED_FLAG:flag | USER_CLICKABLE_FLG:user_identifier | VALUE_ROLLUP_FLG:label,Other,Other,IT & Sécurité,0.99874043,0.9979439,0.005563392,high,0,True,False,False,False,60.12999999523163
5,1100407,CS_CNT_CONT_TMP,PS_CS_CNT_CONT_TMP,CNTCT_SEQ_NUM | CNTRCT_ID | CS_EXT_CNTCT_FLG | SETID | VERSION_NBR,CNTCT_SEQ_NUM:quantity | CNTRCT_ID:identifier | CS_EXT_CNTCT_FLG:label | SETID:label | VERSION_NBR:quantity,Other,Other,Achats & Fournisseurs,0.99874175,0.99797744,0.0057175183,high,0,True,False,False,False,60.12999999523163
5,1170971,WM_WO_TTATT_LNG,PS_WM_WO_TTATT_LNG,DESCR | EFFDT | LANGUAGE_CD | SEQ_NBR_5 | SETID | WO_TEMPLATE_ID,DESCR:label | EFFDT:date_or_timestamp | LANGUAGE_CD:label | SEQ_NBR_5:quantity | SETID:label | WO_TEMPLATE_ID:identifier,Other,Other,Supply Chain / Logistique / Production,0.9987421,0.99753344,0.005084463,high,0,True,False,False,False,60.12999999523163
5,1154649,R_TFLT_ALTACCT,PS_R_TFLT_ALTACCT,OTBI_SRC_INSTANCE | RANGE_FROM | RANGE_TO | SETCNTRLVALUE | SETID | SETID_TREE | TREE_EFFDT | TREE_NAME,OTBI_SRC_INSTANCE:quantity | RANGE_FROM:label | RANGE_TO:label | SETCNTRLVALUE:label | SETID:label | SETID_TREE:label | TREE_EFFDT:date_or_timestamp | TREE_NAME:label,Other,Other,IT & Sécurité,0.9987464,0.9978031,0.0053490284,high,0,True,False,False,False,60.12999999523163
5,1065208,SYSADM.PS_PRCSRECURLANG,PS_PRCSRECURLANG,LANGUAGE_CD | RECURDESCR | RECURNAME,LANGUAGE_CD:label | RECURDESCR:label | RECURNAME:label,Other,Other,IT & Sécurité,0.9987489,0.9975055,0.0049700425,high,0,True,False,False,False,60.12999999523163
5,1066777,SYSADM.PS_PTAFEMC_PND_LIN,PS_PTAFEMC_PND_LIN,FIELDNAME | GUID | PTAFHTMLFIELDNAME | PTAF_ROW_PATH | PTAF_SENT_VALUE | RECNAME,FIELDNAME:label | GUID:technical_identifier | PTAFHTMLFIELDNAME:label | PTAF_ROW_PATH:label | PTAF_SENT_VALUE:label | RECNAME:label,Other,Other,IT & Sécurité,0.99874973,0.99750674,0.0049615502,high,0,True,False,False,False,60.12999999523163
5,1067162,SYSADM.PS_PTIASPTFPCALC,PS_PTIASPTFPCALC,FILENAME | PTIASPEXPORTNUM | PTIASPPKGGUID | PTIASPROWNUM | PTIASPRPTNO | RECNAME | RELLANGRECNAME,FILENAME:label | PTIASPEXPORTNUM:quantity | PTIASPPKGGUID:label | PTIASPROWNUM:quantity | PTIASPRPTNO:quantity | RECNAME:label | RELLANGRECNAME:label,Other,Other,IT & Sécurité,0.99875146,0.9975051,0.004941186,high,0,True,False,False,False,60.11999999731779
5,1165772,TSE_COMPANY_TBL,PS_TSE_COMPANY_TBL,COMPANY | DESCR | DESCRSHORT | EFFDT | EFF_STATUS,COMPANY:label | DESCR:label | DESCRSHORT:label | EFFDT:date_or_timestamp | EFF_STATUS:status,Other,Other,RH,0.9987537,0.9976993,0.0053411983,high,0,True,False,False,False,60.11999999731779
5,1140544,PRD_SRCH_SYSAUD,PS_PRD_SRCH_SYSAUD,PRODUCT_ID | SETID,PRODUCT_ID:identifier | SETID:label,Other,Other,Supply Chain / Logistique / Production,0.9987644,0.9983446,0.005838702,high,0,True,False,False,False,60.11999999731779
5,1129361,MESSAGE_TBL,PS_MESSAGE_TBL,CWB_DISPLAY_OPT | DESCR | DESCR254 | EFFDT | EFF_STATUS | HOLD_CD | INCL_IN_PLAN | MESSAGE_ACTION | MESSAGE_CD | MESSAGE_CD_TYPE | PASS_HOLD_TO_BI | PASS_HOLD_TO_ID | PASS_HOLD_TO_IP | PASS_HOLD_TO_IR | PASS_HOLD_TO_IS | PASS_HOLD_TO_IU | PASS_TO_PURCH | SANCTION_MATCH_FLG | SETID,CWB_DISPLAY_OPT:label | DESCR:label | DESCR254:label | EFFDT:date_or_timestamp | EFF_STATUS:status | HOLD_CD:label | INCL_IN_PLAN:label | MESSAGE_ACTION:comment_text | MESSAGE_CD:comment_text | MESSAGE_CD_TYPE:classification | PASS_HOLD_TO_BI:label | PASS_HOLD_TO_ID:identifier | PASS_HOLD_TO_IP:label | PASS_HOLD_TO_IR:label | PASS_HOLD_TO_IS:flag | PASS_HOLD_TO_IU:label | PASS_TO_PURCH:label | SANCTION_MATCH_FLG:label | SETID:label,Other,Other,IT & Sécurité,0.99876684,0.9977571,0.005334431,high,0,True,False,False,False,60.11999999731779
5,1067269,SYSADM.PS_PTOBI_SERVLANG,PS_PTOBI_SERVLANG,LANGUAGE_CD | PTOBI_DESCRIPTION | PTOBI_SERVER_NAME,LANGUAGE_CD:label | PTOBI_DESCRIPTION:label | PTOBI_SERVER_NAME:label,Other,Other,IT & Sécurité,0.99876744,0.9975361,0.0048818737,high,0,True,False,False,False,60.11999999731779
5,1164912,TREE_NODE_TBL,PS_TREE_NODE_TBL,DESCR | EFFDT | EFF_STATUS | SETID | TREE_NODE,DESCR:label | EFFDT:date_or_timestamp | EFF_STATUS:status | SETID:label | TREE_NODE:label,Other,Other,IT & Sécurité,0.9987688,0.99776983,0.00527338,high,0,True,False,False,False,60.11999999731779
5,1140397,PRCSRECURLANG,PS_PRCSRECURLANG,LANGUAGE_CD | RECURDESCR | RECURNAME,LANGUAGE_CD:label | RECURDESCR:label | RECURNAME:label,Other,Other,IT & Sécurité,0.9987727,0.9975573,0.004901623,high,0,True,False,False,False,60.11999999731779
5,1115400,EX_MC3_MS_TA3,PS_EX_MC3_MS_TA3,AUTO_TOWING_EX | CAR_DAILY_RATE_EX | CAR_PHONE_TOT_EX | CAR_WEEKLY_RATE_EX | CHECKOUT_DT | CLASS_CODE_EX | CRDMEM_ACCT_NBR | CURR_CD_CAR | ENHC_NAME_EX | EX_ENHC_DAYS | EXTRA_MILE_EX | FUEL_TOTAL_EX | INSURANCE_TOTAL_EX | LATE_RETURN_EX | MC_ACCT_NUM | MC_PROCESS_TRANSID | MC_RENTALAGREEMENT | MC_TRANS_DT | ONEWAY_DROPOFF_EX | PROCESS_INSTANCE | REG_MILE_EX | RETURN_LOC_EX | SEQ_NBR | TRANS_NBR,AUTO_TOWING_EX:quantity | CAR_DAILY_RATE_EX:percentage_or_rate | CAR_PHONE_TOT_EX:phone_number | CAR_WEEKLY_RATE_EX:percentage_or_rate | CHECKOUT_DT:date_or_timestamp | CLASS_CODE_EX:classification | CRDMEM_ACCT_NBR:quantity | CURR_CD_CAR:label | ENHC_NAME_EX:label | EX_ENHC_DAYS:quantity | EXTRA_MILE_EX:quantity | FUEL_TOTAL_EX:quantity | INSURANCE_TOTAL_EX:quantity | LATE_RETURN_EX:quantity | MC_ACCT_NUM:quantity | MC_PROCESS_TRANSID:processing_identifier | MC_RENTALAGREEMENT:label | MC_TRANS_DT:date_or_timestamp | ONEWAY_DROPOFF_EX:quantity | PROCESS_INSTANCE:processing_identifier | REG_MILE_EX:quantity | RETURN_LOC_EX:label | SEQ_NBR:quantity | TRANS_NBR:quantity,Other,Other,Finance & Contrôle,0.9987731,0.99766606,0.0050950754,high,0,True,False,False,False,60.11999999731779
5,1076740,SYSADM.PS_TDS_QRET_NMHDR,PS_TDS_QRET_NMHDR,BUSINESS_UNIT | WTHD_ENTITY,BUSINESS_UNIT:label | WTHD_ENTITY:label,Other,Other,Finance & Contrôle,0.9987746,0.997667,0.0051422743,high,0,True,False,False,False,60.11999999731779
5,1029425,SYSADM.PS_EOAWFRMINPT_HDR,PS_EOAWFRMINPT_HDR,MSGNAME,MSGNAME:label,Other,Other,IT & Sécurité,0.9987798,0.9975795,0.004898861,high,0,True,False,False,False,60.11999999731779
5,1011150,SYSADM.PS_BD_AST_ITM_LANG,PS_BD_AST_ITM_LANG,DESCR | EFFDT | LANGUAGE_CD | PROFILE_ID | SETID,DESCR:label | EFFDT:date_or_timestamp | LANGUAGE_CD:label | PROFILE_ID:identifier | SETID:label,Other,Other,Supply Chain / Logistique / Production,0.99878335,0.9980682,0.0055216355,high,0,True,False,False,False,60.11999999731779
5,1146306,PTIGNALERTS,PS_PTIGNALERTS,PTIGNOREALERTS,PTIGNOREALERTS:label,Other,Other,IT & Sécurité,0.99878836,0.99758077,0.0048208726,high,0,True,False,False,False,60.11999999731779
5,1146261,PTIB_BKPTRSLT,PS_PTIB_BKPTRSLT,PTIB_COMP_CODE | PTIB_NUMPROC | PTIB_PID,PTIB_COMP_CODE:reference_identifier | PTIB_NUMPROC:quantity | PTIB_PID:quantity,Other,Other,IT & Sécurité,0.9987945,0.9975988,0.004817713,high,0,True,False,False,False,60.11999999731779
5,1124542,INSTALLATION_RE,PS_INSTALLATION_RE,AUTO_APPROVAL | DESCR200 | FMS_DTTM_STAMP | FMS_LASTUPDDTTM | FMS_LASTUPDOPRID | FMS_OPRID | LAST_LEASE_NBR | MAP_KEY | NEW_ACCT_RULE | TRANS_DT,AUTO_APPROVAL:label | DESCR200:label | FMS_DTTM_STAMP:technical_timestamp | FMS_LASTUPDDTTM:date_or_timestamp | FMS_LASTUPDOPRID:label | FMS_OPRID:user_identifier | LAST_LEASE_NBR:quantity | MAP_KEY:reference_identifier | NEW_ACCT_RULE:label | TRANS_DT:date_or_timestamp,Other,Other,IT & Sécurité,0.99880147,0.99783593,0.0051667085,high,0,True,False,False,False,60.11999999731779
5,1111328,EOCF_DSP_MSG,PS_EOCF_DSP_MSG,DESCRLONG | EOCF_ACTION_ID | EOCF_ACTION_NAME,DESCRLONG:comment_text | EOCF_ACTION_ID:identifier | EOCF_ACTION_NAME:label,Other,Other,IT & Sécurité,0.9988098,0.9976214,0.00473802,high,0,True,False,False,False,60.11999999731779
5,1089763,AUC_TREE_NODE,PS_AUC_TREE_NODE,AUC_BRANCH_ID | BRANCH_SEQ_NUM | CLASSPATH1 | DESCR254_MIXED | LEVEL_NUM | NAME1 | PARENT_NODE_ID | SETID | TREE_ID | TREE_NODE_ID,AUC_BRANCH_ID:identifier | BRANCH_SEQ_NUM:quantity | CLASSPATH1:label | DESCR254_MIXED:label | LEVEL_NUM:quantity | NAME1:label | PARENT_NODE_ID:identifier | SETID:label | TREE_ID:identifier | TREE_NODE_ID:identifier,Other,Other,IT & Sécurité,0.9988111,0.9977379,0.004991429,high,0,True,False,False,False,60.11999999731779
5,1094161,CA_BP_NOTE,PS_CA_BP_NOTE,BILL_PLAN_ID | BPLAN_LN_NBR | CONTRACT_NUM | SEQ_NBR | TEXT254,BILL_PLAN_ID:identifier | BPLAN_LN_NBR:quantity | CONTRACT_NUM:quantity | SEQ_NBR:quantity | TEXT254:label,Other,Other,Finance & Contrôle,0.99881136,0.9979793,0.00526296,high,0,True,False,False,False,60.11999999731779
5,1150159,RC_CASETYPE_TBL,PS_RC_CASETYPE_TBL,CASE_TYPE | CASE_VISIBILITY | LONG_DESC | RC_DESCR_SS | RC_SHORT_DESCR | RC_SS_IND | SETID | SHOW_ACCOUNT_FLG | SHOW_PRODUCTS_FLG | SOLUTION_ID,CASE_TYPE:classification | CASE_VISIBILITY:label | LONG_DESC:label | RC_DESCR_SS:label | RC_SHORT_DESCR:label | RC_SS_IND:label | SETID:label | SHOW_ACCOUNT_FLG:user_identifier | SHOW_PRODUCTS_FLG:label | SOLUTION_ID:identifier,Other,Other,Finance & Contrôle,0.99881214,0.99784493,0.005035789,high,0,True,False,False,False,60.11999999731779
5,1020882,SYSADM.PS_CHARTFIELD1_EDR,PS_CHARTFIELD1_EDR,CHARTFIELD1 | DTTM_STAMP | EFFDT | INEFFDT | OPRID_LAST_UPDT | SETID,CHARTFIELD1:label | DTTM_STAMP:technical_timestamp | EFFDT:date_or_timestamp | INEFFDT:date_or_timestamp | OPRID_LAST_UPDT:user_identifier | SETID:label,Other,Other,IT & Sécurité,0.9988164,0.9976898,0.0048507103,high,0,True,False,False,False,60.11999999731779
5,1010617,SYSADM.PS_AUC_HDR_CLB_GRP,PS_AUC_HDR_CLB_GRP,AUC_AWD_ROUTE_DTTM | AUC_AWDRVW_BY_DTTM | AUC_BF_RVW_DFLT | AUC_COLLAB_GRP | AUC_COLLAB_GRP_NBR | AUC_COLLAB_SRC | AUC_COLLAB_TYPE | AUC_DSP_BFCOST | AUC_ID | AUC_REVIEW_BY_DTTM | AUC_ROUND | AUC_ROUTE_DTTM | AUC_ROUTE_SEQ | AUC_VERSION | BUSINESS_UNIT | WEIGHTING,AUC_AWD_ROUTE_DTTM:technical_timestamp | AUC_AWDRVW_BY_DTTM:technical_timestamp | AUC_BF_RVW_DFLT:label | AUC_COLLAB_GRP:label | AUC_COLLAB_GRP_NBR:quantity | AUC_COLLAB_SRC:label | AUC_COLLAB_TYPE:classification | AUC_DSP_BFCOST:label | AUC_ID:identifier | AUC_REVIEW_BY_DTTM:technical_timestamp | AUC_ROUND:quantity | AUC_ROUTE_DTTM:technical_timestamp | AUC_ROUTE_SEQ:quantity | AUC_VERSION:quantity | BUSINESS_UNIT:label | WEIGHTING:quantity,Other,Other,Supply Chain / Logistique / Production,0.99881744,0.99834853,0.0056107147,high,0,True,False,False,False,60.11999999731779
5,1028851,SYSADM.PS_EG_QRY_TMP,PS_EG_QRY_TMP,EG_CHECKBOX | INV_ITEM_ID,EG_CHECKBOX:label | INV_ITEM_ID:identifier,Other,Other,Supply Chain / Logistique / Production,0.99882233,0.9977266,0.004888979,high,0,True,False,False,False,60.11999999731779
